Plantago lanceolata;Smalle weegbree;104
Veronica anagallis-aquatica;Blauwe waterereprijs;6
Verbena bonariensis;Stijf ijzerhard;6
Cerastium tomentosum;Viltige hoornbloem;6
Abutilon theophrasti;Fluweelblad;6
Medicago arabica;Gevlekte rupsklaver;6
Anthoxanthum aristatum;Slofhak;6
Spirodela polyrhiza;Veelwortelig kroos;6
Acer negundo;Vederesdoorn;6
Maianthemum bifolium;Dalkruid;6
Asplenium adiantum-nigrum;Zwartsteel;6
Lathyrus sylvestris;Boslathyrus;6
Sutera cordata;Tapijtbloem;6
Aucuba japonica;;6
Echinochloa muricata;Stekelige hanenpoot;5
Adiantum raddianum;Fijn venushaar;5
Vinca major;Grote maagdenpalm;5
Cynodon dactylon;Handjesgras;5
Spergularia salina;Zilte schijnspurrie;5
Persicaria mitis;Zachte duizendknoop;5
Glebionis segetum;Gele ganzenbloem;5
Geranium rotundifolium;Ronde ooievaarsbek;5
Campanula poscharskyana;Kruipklokje;5
Physalis peruviana;Goudbes;5
Blechnum spicant;Dubbelloof;5
Luzula sylvatica;Grote veldbies;5
Malva alcea;Vijfdelig kaasjeskruid;5
Rapistrum rugosum;Bolletjesraket;5
Lobelia erinus;;5
Nardus stricta;Borstelgras;5
Oxalis debilis;;5
Fagopyrum esculentum;Boekweit;5
Carex vesicaria;Blaaszegge;5
Hieracium murorum;Muurhavikskruid;5
Panicum capillare;Draadgierst;5
Lavandula angustifolia;;5
Lemna trisulca;Puntkroos;5
Pyracantha coccinea;Vuurdoorn;5
Vaccinium myrtillus;Blauwe bosbes;5
Mentha suaveolens;Witte munt;5
Mentha spicata;Aarmunt;5
Anchusa arvensis;Kromhals;5
Malus sylvestris;Appel;5
Typha angustifolia;Kleine lisdodde;5
Lythrum portula;Waterpostelein;5
Achillea ptarmica;Wilde bertram;5
Lepidium draba;Pijlkruidkers;5
Lepidium densiflorum;Dichtbloemige kruidkers;5
Armoracia rusticana;Mierikswortel;5
Eruca vesicaria;Zwaardherik;4
Centaurium pulchellum;Fraai duizendguldenkruid;4
Carthamus tinctorius;Saffloer;4
Carex rostrata;Snavelzegge;4
Salix aurita;Geoorde wilg;4
Lupinus polyphyllus;Vaste lupine;4
Oxalis acetosella;Witte klaverzuring;4
Sedum sarmentosum;Driebladvetkruid;4
Buxus sempervirens;Buxus;4
Sinapis alba;Witte mosterd;4
Borago officinalis;Bernagie;4
Parthenocissus quinquefolia;Vijfbladige wingerd;4
Bolboschoenus maritimus;Heen;4
Solidago virgaurea;Echte guldenroede;4
Lysimachia nemorum;Boswederik;4
Bassia scoparia;Studentenkruid;4
Lysimachia punctata;Puntwederik;4
Avena fatua;Oot;4
Galium uliginosum;Ruw walstro;4
Arenaria leptoclados;Tengere zandmuur;4
Arabidopsis arenosa;Rozetsteenkers;4
Aquilegia vulgaris;Wilde akelei;4
Anchusa officinalis;Gewone ossentong;4
Medicago falcata;Sikkelklaver;4
Poa palustris;Moerasbeemdgras;4
Alopecurus aequalis;Rosse vossenstaart;4
Veronica scutellata;Schildereprijs;4
Helianthus tuberosus;Aardpeer;4
Alchemilla mollis;Fraaie vrouwenmantel;4
Aira caryophyllea;Zilverhaver;4
Agrostis canina;Moerasstruisgras;4
Melilotus indicus;Kleine honingklaver;4
Potamogeton natans;Drijvend fonteinkruid;4
Crataegus laevigata;Tweestijlige meidoorn;4
Potentilla intermedia;Middelste ganzerik;4
Potentilla recta;Rechte ganzerik;4
Mentha arvensis;Akkermunt;4
Primula elatior;Slanke sleutelbloem;4
Prunus domestica;Pruim;4
Mespilus germanica;Mispel;4
Cotoneaster dielsianus;;4
Cotoneaster bullatus;;4
Corynephorus canescens;Buntgras;4
Puccinellia distans;Stomp / Bleek kweldergras;4
Festuca gigantea;Reuzenzwenkgras;4
Hyoscyamus niger;Bilzekruid;4
Conium maculatum;Gevlekte scheerling;4
Glyceria notata;Stomp vlotgras;4
Raphanus sativus;Radijs;4
Cornus mas;Gele kornoelje;3
Galium saxatile;Liggend walstro;3
Crepis biennis;Groot streepzaad;3
Macleaya cordata;;3
Panicum dichotomiflorum;Kale gierst;3
Orobanche hederae;Klimopbremraap;3
Tradescantia fluminensis;Vaderplant;3
Secale cereale;Rogge;3
Callitriche platycarpa;Gewoon sterrenkroos;3
Verbascum densiflorum;Stalkaars;3
Potamogeton obtusifolius;Stomp fonteinkruid;3
Eragrostis curvula;Zuid-Afrikaans liefdegras;3
Danthonia decumbens;Tandjesgras;3
Viscum album;Maretak;3
Potentilla argentea;Viltganzerik;3
Lemna gibba;Bultkroos;3
Pimpinella saxifraga;Kleine bevernel;3
Lathraea clandestina;Paarse schubwortel;3
Odontites vernus;Rode / Akkerogentroost;3
Nasturtium microphyllum;Slanke waterkers;3
Crassula helmsii;Watercrassula;3
Carex elongata;Elzenzegge;3
Rhinanthus minor;Kleine ratelaar;3
Knautia arvensis;Beemdkroon;3
Euphorbia cyparissias;Cipreswolfsmelk;3
Cystopteris fragilis;Blaasvaren;3
Cotoneaster hjelmqvistii;Dwergmispel (hjelmqvistii);3
Carex flacca;Zeegroene zegge;3
Cannabis sativa;Hennep;3
Cotoneaster franchetii;;3
Festuca pratensis;Beemdlangbloem;3
Cyrtomium falcatum;IJzervaren;3
Scleranthus annuus;Eenjarige / Kleine hardbloem;3
Amaranthus albus;Witte amarant;3
Apium graveolens;Selderij;3
Myriophyllum aquaticum;Parelvederkruid;3
Carex nigra;Zwarte zegge;3
Pinus nigra;Zwarte den;3
Trifolium micranthum;Draadklaver;3
Leymus arenarius;Zandhaver;3
Vulpia bromoides;Eekhoorngras;3
Avena sativa;Haver;3
Allium schoenoprasum;Bieslook;3
Quercus palustris;Moeraseik;3
Schoenoplectus lacustris;Mattenbies;3
Parietaria officinalis;Groot glaskruid;3
Trifolium striatum;Gestreepte klaver;3
Brassica oleracea;Kool / Wilde kool;3
Cyperus eragrostis;Bleek cypergras;3
Deutzia scabra;Roze deutzia;3
Neottia ovata;Grote keverorchis;3
Sisymbrium orientale;Oosterse raket;3
Epilobium lanceolatum;Lancetbladige basterdwederik;3
Stellaria palustris;Zeegroene muur;3
Plantago arenaria;Zandweegbree;3
Salix repens;Kruipwilg;3
Solanum triflorum;Driebloemige nachtschade;3
Galium verum;Geel walstro;3
Thymus pulegioides;Grote tijm;3
Coincya monensis;Muurbloemmosterd;3
Bidens cernua;Knikkend tandzaad;3
Agrostis vinealis;Zandstruisgras;3
Clinopodium vulgare;Borstelkrans;3
Butomus umbellatus;Zwanenbloem;3
Artemisia verlotiorum;Herfstalsem;3
Helictotrichon pubescens;Zachte haver;3
Sonchus palustris;Moerasmelkdistel;3
Pyrus communis;Peer;3
Ophrys apifera;Bijenorchis;3
Isolepis setacea;Borstelbies;3
Leonurus cardiaca;Hartgespan;3
Descurainia sophia;Sofiekruid;3
Holosteum umbellatum;Heelbeen;3
Persicaria minor;Kleine duizendknoop;3
Kerria japonica;Kerria;3
Guizotia abyssinica;Gingellikruid;3
Spergula morisonii;Heidespurrie;3
Azolla filiculoides;Grote kroosvaren;3
Epilobium obscurum;Donkergroene basterdwederik;3
Phacelia tanacetifolia;Phacelia;3
Populus nigra;Zwarte populier;3
Cotoneaster simonsii;;2
Geranium phaeum;Donkere ooievaarsbek;2
Prunus mahaleb;Weichselboom;2
Lonicera japonica;;2
Prunus persica;Perzik;2
Geum macrophyllum;Groot nagelkruid;2
Chamaecyparis lawsoniana;Californische cipres;2
Lamium maculatum;Gevlekte / Gestreepte dovenetel;2
Miscanthus sinensis;Klein prachtriet;2
Elodea nuttallii;Smalle waterpest;2
Briza media;Bevertjes;2
Bromus secalinus;Dreps;2
Silene vulgaris;Blaassilene;2
Misopates orontium;Akkerleeuwenbek;2
Vitis vinifera;Wijnstok;2
Kickxia elatine;Spiesleeuwenbek;2
Carex oederi;Dwergzegge / Geelgroene zegge;2
Lycium barbarum;Boksdoorn;2
Hordeum secalinum;Veldgerst;2
Solanum sisymbriifolium;;2
Herniaria hirsuta;Behaard breukkruid;2
Solanum villosum;Donsnachtschade;2
Silene conica;Kegelsilene;2
Beta vulgaris;Biet s.l.;2
Carex panicea;Blauwe zegge;2
Eleocharis acicularis;Naaldwaterbies;2
Berberis julianae;;2
Berberis gagnepainii;;2
Sorbus intermedia;Zweedse lijsterbes;2
Rosa glauca;Bergroos;2
Barbarea verna;Vroeg barbarakruid;2
Baldellia ranunculoides;Stijve / Kruipende moerasweegbree;2
Elatine hexandra;Gesteeld glaskroos;2
Petrorhagia prolifera;Slanke mantelanjer;2
Spiraea japonica;Japanse spirea;2
Lemna turionifera;Knopkroos;2
Petroselinum crispum;Peterselie;2
Quercus petraea;Wintereik;2
Calendula officinalis;Goudsbloem;2
Atriplex micrantha;Grijze melde;2
Atriplex hortensis;Tuinmelde;2
Genista anglica;Stekelbrem;2
Geranium endressii;Roze ooievaarsbek;2
Callitriche obtusangula;Stomphoekig sterrenkroos;2
Asplenium ceterach;Schubvaren;2
Equisetum telmateia;Reuzenpaardenstaart;2
Artemisia absinthium;Absintalsem;2
Armeria maritima;Engels gras;2
Schoenoplectus tabernaemontani;Ruwe bies;2
Oenanthe fistulosa;Pijptorkruid;2
Thuja occidentalis;Westerse levensboom;2
Thuja plicata;Reuzenlevensboom;2
Tilia cordata;Winterlinde;2
Aristolochia clematitis;Pijpbloem;2
Trachelium caeruleum;Halsbloem;2
Malva nicaeensis;;2
Tradescantia virginiana;Eendagsbloem;2
Lepidium campestre;Veldkruidkers;2
Dianthus armeria;Ruige anjer;2
Trifolium fragiferum;Aardbeiklaver;2
Apera interrupta;Stijve windhalm;2
Anthyllis vulneraria;Wondklaver;2
Campanula rapunculoides;Akkerklokje;2
Trifolium scabrum;Ruwe klaver;2
Saxifraga granulata;Knolsteenbreek;2
Tropaeolum majus;Oost-Indische kers;2
Campanula trachelium;Ruig klokje;2
Osmunda regalis;Koningsvaren;2
Matteuccia struthiopteris;Struisvaren;2
Sanguisorba minor;Kleine pimpernel / Moespimpernel;2
Rubus phoenicolasius;Japanse wijnbes;2
Samolus valerandi;Waterpunge;2
Utricularia australis;Loos blaasjeskruid;2
Euphorbia esula;Heksenmelk;2
Anacamptis pyramidalis;Hondskruid;2
Verbascum blattaria;Mottenkruid;2
Poa bulbosa;Knolbeemdgras;2
Verbascum phlomoides;Keizerskaars;2
Sambucus ebulus;Kruidvlier;2
Ammi majus;Groot akkerscherm;2
Amaranthus blitoides;Nerfamarant;2
Consolida ajacis;Valse ridderspoor;2
Medicago minima;Kleine rupsklaver;2
Veronica longifolia;Lange ereprijs;2
Polygala vulgaris;Gewone vleugeltjesbloem;2
Salix triandra;Amandelwilg;2
Veronica polita;Gladde ereprijs;2
Rorippa austriaca;Oostenrijkse kers;2
Cyperus fuscus;Bruin cypergras;2
Acer saccharinum;Witte esdoorn;2
Viburnum rhytidophyllum;;2
Hordeum vulgare;Gerst;2
Vicia lathyroides;Lathyruswikke;2
Salix purpurea;Bittere wilg;2
Melampyrum pratense;Hengel;2
Cardamine amara;Bittere veldkers;2
Polystichum setiferum;Zachte naaldvaren;2
Cruciata laevipes;Kruisbladwalstro;2
Cardamine corymbosa;Eenbloemige veldkers;2
Rosa arvensis;Bosroos;2
Impatiens balfourii;Tweekleurig springzaad;2
Onopordum acanthium;Wegdistel;2
Hyssopus officinalis;Hyssop;2
Adiantum capillus-veneris;Echt venushaar;2
Sagittaria sagittifolia;Pijlkruid;2
Carex caryophyllea;Voorjaarszegge;2
Fraxinus ornus;Pluimes;2
Nymphoides peltata;Watergentiaan;2
Potamogeton polygonifolius;Duizendknoopfonteinkruid;2
Juncus squarrosus;Trekrus;2
Clinopodium menthifolium;Bergsteentijm;2
Ludwigia grandiflora;Waterteunisbloem;2
Potentilla norvegica;Noorse ganzerik;2
Euphorbia maculata;Straatwolfsmelk;2
Hibiscus syriacus;;2
Hypericum maculatum;Kantig / Gevlekt hertshooi;1
Juncus foliosus;Gestreepte greppelrus;1
Juncus gerardii;Zilte rus;1
Hottonia palustris;Waterviolier;1
Lactuca virosa;Gifsla;1
Lagarosiphon major;Verspreidbladige waterpest;1
Lagurus ovatus;Hazenstaart;1
Hippophae rhamnoides;Duindoorn;1
Lathyrus hirsutus;Ruige lathyrus;1
Hieracium glaucinum;Vroeg havikskruid s.l.;1
Leersia oryzoides;Rijstgras;1
Heuchera micrantha;;1
Hesperis matronalis;Damastbloem;1
Lens culinaris;Linze;1
Leontodon hispidus;Ruige leeuwentand;1
Lepidium sativum;Tuinkers;1
Levisticum officinale;Lavas;1
Gratiola officinalis;Genadekruid;1
Gnaphalium sylvaticum;Bosdroogbloem;1
Lindernia dubia;Schijngenadekruid;1
Glycine max;Sojaboon;1
Lobelia pedunculata;;1
Glebionis coronaria;Gekroonde ganzenbloem;1
Lonicera caprifolium;Tuinkamperfoelie;1
Geranium sanguineum;Bloedooievaarsbek;1
Lonicera xylosteum;Rode kamperfoelie;1
Ludwigia palustris;Waterlepeltje;1
Ludwigia peploides;Kleine waterteunisbloem;1
Geranium lucidum;Glanzige ooievaarsbek;1
Luronium natans;Drijvende waterweegbree;1
Luzula luzuloides;Witte veldbies;1
Geranium columbinum;Fijne ooievaarsbek;1
Lycopodiella inundata;Moeraswolfsklauw;1
Gentiana pneumonanthe;Klokjesgentiaan;1
Genista pilosa;Kruipbrem;1
Malva parviflora;Kleinbloemig kaasjeskruid;1
Malva pusilla;Rond kaasjeskruid;1
Galium parisiense;Frans walstro;1
Malva verticillata;Dessertbladen;1
Galium odoratum;Lievevrouwebedstro;1
Medicago polymorpha;Ruige rupsklaver;1
Fumaria muralis;Middelste duivenkervel;1
Mirabilis jalapa;Nachtschone;1
Miscanthus sacchariflorus;Groot prachtriet;1
Festuca pallens;Kalkzwenkgras;1
Morus nigra;Zwarte moerbei;1
Muscari armeniacum;Langbladige druifhyacint;1
Muscari botryoides;Blauwe druifjes;1
Viola palustris;Moerasviooltje;1
Euphrasia stricta;Stijve ogentroost;1
Euphorbia prostrata;Geribde wolfsmelk;1
Myosotis stricta;Stijf vergeet-mij-nietje;1
Euphorbia exigua;Kleine wolfsmelk;1
Myosurus minimus;Muizenstaart;1
Myrica gale;Wilde gagel;1
Myriophyllum alterniflorum;Teer vederkruid;1
Myrrhis odorata;Roomse kervel;1
Nasturtium officinale;Witte waterkers;1
Nepeta racemosa;Blauw kattenkruid;1
Viola reichenbachiana;Donkersporig bosviooltje;1
Nigella damascena;Juffertje-in-het-groen;1
Eschscholzia californica;Slaapmutsje;1
Eryngium maritimum;Blauwe zeedistel;1
Oenothera oehlkersii;;1
Eriophorum angustifolium;Veenpluis;1
Eranthis hyemalis;Winterakoniet;1
Epilobium palustre;Moerasbasterdwederik;1
Papaver atlanticum;Donzige klaproos;1
Papaver orientale;Reuzenklaproos;1
Papaver pseudo-orientale;Oosterse klaproos;1
Eleusine indica;Plat handjesgras;1
Eleocharis uniglumis;Slanke waterbies;1
Eleocharis ovata;Eivormige waterbies;1
Eleocharis multicaulis;Veelstengelige waterbies;1
Elatine triandra;Drietallig glaskroos;1
Elatine hydropiper;Klein glaskroos;1
Petrorhagia saxifraga;Kleine mantelanjer;1
Dryopteris cycadina;;1
Philadelphus coronarius;Welriekende jasmijn;1
Phleum arenarium;Zanddoddegras;1
Dryopteris cristata;Kamvaren;1
Dipsacus pilosus;Kleine kaardenbol;1
Phuopsis stylosa;;1
Physalis alkekengi;Echte lampionplant;1
Phyteuma spicatum;Witte / Zwartblauwe rapunzel;1
Phytolacca americana;Westerse karmozijnbes;1
Dianthus deltoides;Steenanjer;1
Pilularia globulifera;Pilvaren;1
Pinus pinaster;Zeeden;1
Pisum sativum;Erwt;1
Deutzia gracilis;Witte deutzia;1
Datura innoxia;;1
Plantago media;Ruige weegbree;1
Platanus orientalis;Oosterse plataan;1
Datura ferox;;1
Dactylorhiza maculata;Gevlekte orchis / Bosorchis;1
Achillea filipendulina;Spireaduizendblad;1
Cynosurus echinatus;Stekelkamgras;1
Polypogon monspeliensis;Baardgras;1
Polystichum aculeatum;Stijve naaldvaren;1
Crocus tommasinianus;Boerenkrokus;1
Populus deltoides;Amerikaanse populier;1
Crepis foetida;Stinkend streepzaad;1
Potamogeton berchtoldii;Klein fonteinkruid;1
Potamogeton lucens;Glanzig fonteinkruid;1
Potamogeton pusillus;Tenger fonteinkruid;1
Potentilla supina;Liggende ganzerik;1
Primula veris;Gulden sleutelbloem;1
Prunus cerasifera;Kerspruim;1
Prunus lusitanica;;1
Cotoneaster divaricatus;;1
Pseudofumaria alba;Geelwitte helmbloem;1
Pseudosasa japonica;Japanse bamboe;1
Pseudotsuga menziesii;Douglasspar;1
Corydalis solida;Vingerhelmbloem;1
Pteris cretica;Lintvaren;1
Corrigiola litoralis;Riempjes;1
Pyrola minor;Klein wintergroen;1
Quercus cerris;Moseik;1
Quercus pubescens;Donzige eik;1
Coriandrum sativum;Koriander;1
Coreopsis verticillata;;1
Ranunculus aquatilis;Fijne waterranonkel;1
Ranunculus circinatus;Stijve waterranonkel;1
Ranunculus lingua;Grote boterbloem;1
Colchicum autumnale;Herfsttijloos;1
Clinopodium acinos;Kleine steentijm;1
Rhamnus cathartica;Wegedoorn;1
Claytonia sibirica;Roze winterpostelein;1
Cichorium endivia;Andijvie;1
Ribes nigrum;Zwarte bes;1
Chrysosplenium alternifolium;Verspreidbladig goudveil;1
Chenopodium murale;Muurganzenvoet;1
Chaenorhinum origanifolium;Marjoleinbekje;1
Chaenomeles japonica;Japanse sierkwee;1
Ceratocapnos claviculata;Rankende helmbloem;1
Rosa balsamica;Beklierde heggenroos;1
Cerastium pumilum;Steenhoornbloem;1
Rosa corymbifera;Heggenroos;1
Centaurium littorale;Strandduizendguldenkruid;1
Rosa villosa;Bottelroos;1
Catapodium rigidum;Stijf hardgras;1
Catalpa bignonioides;Trompetboom;1
Catabrosa aquatica;Watergras;1
Rubus geniculatus;Knieviltbraam;1
Rubus odoratus;Roodbloeiende framboos;1
Carex trinervis;Drienervige zegge;1
Rumex patientia;Spinaziezuring;1
Carex echinata;Sterzegge;1
Sagina maritima;Zeevetmuur;1
Carduus nutans;Knikkende distel;1
Cardamine impatiens;Springzaadveldkers;1
Salix dasyclados;Duitse dot;1
Salsola kali;Stekend loogkruid;1
Salvia pratensis;Veldsalie;1
Campsis radicans;;1
Sambucus racemosa;Trosvlier;1
Sanicula europaea;Heelkruid;1
Scirpoides holoschoenus;Kogelbies;1
Campanula latifolia;Breed klokje;1
Callitriche stagnalis;Gevleugeld sterrenkroos;1
Scrophularia vernalis;Voorjaarshelmkruid;1
Securigera varia;Bont kroonkruid;1
Callitriche palustris;Klein sterrenkroos;1
Callitriche brutia;Haaksterrenkroos;1
Calendula arvensis;Akkergoudsbloem;1
Vulpia ciliata;Gewimperd  Duinlangbaardgras;1
Calamagrostis canescens;Hennegras;1
Sida spinosa;;1
Brunnera macrophylla;Kaukasisch vergeet-mij-nietje;1
Bromus racemosus;Trosdravik;1
Silene nutans;Nachtsilene;1
Silybum marianum;Mariadistel;1
Sisymbrium irio;Brede raket;1
Blackstonia perfoliata;Zomer- / Herfstbitterling;1
Bidens ferulifolia;;1
Solanum tuberosum;Aardappel;1
Berula erecta;Kleine watereppe;1
Berberis vulgaris;Zuurbes;1
Sorbaria sorbifolia;Sorbaria;1
Sorghum bicolor;Kafferkoren;1
Sparganium natans;Kleinste egelskop;1
Spartium junceum;Spaanse brem;1
Spiraea douglasii;Douglasspirea;1
Spiraea salicifolia;Theeboompje;1
Spiraea tomentosa;Viltige spirea;1
Stachys annua;Zomerandoorn;1
Stachys byzantina;Wollige andoorn;1
Atropa bella-donna;Wolfskers;1
Succisa pratensis;Blauwe knoop;1
Astragalus glycyphyllos;Hokjespeul;1
Tamarix gallica;Franse tamarisk;1
Taxodium distichum;Moerascipres;1
Teesdalia nudicaulis;Klein tasjeskruid;1
Tellima grandiflora;Franjekelk;1
Tephroseris palustris;Moerasandijvie;1
Teucrium chamaedrys;Echte gamander;1
Thalictrum minus;Kleine ruit;1
Thelypteris palustris;Moerasvaren;1
Torilis nodosa;Knopig doornzaad;1
Trachystemon orientalis;;1
Tragopogon dubius;Bleke morgenster;1
Arabis hirsuta;Ruige scheefkelk / Pijlscheefkelk;1
Arabis caucasica;Randjesbloem;1
Trifolium incarnatum;Inkarnaatklaver;1
Trifolium resupinatum;Perzische klaver;1
Trifolium subterraneum;Onderaardse klaver;1
Wisteria sinensis;Chinese blauweregen;1
Wolffia arrhiza;Wortelloos kroos;1
Anthemis arvensis;Valse kamille;1
Ulex europaeus;Gaspeldoorn;1
Anethum graveolens;Dille;1
Ulmus laevis;Fladderiep;1
Anemone coronaria;;1
Valerianella carinata;Gegroefde veldsla;1
Verbascum lychnitis;Melige toorts;1
Amorpha fruticosa;;1
Ammophila arenaria;Helm;1
Verbascum virgatum;Beklierd mottenkruid;1
Ambrosia psilostachya;Zandambrosia;1
Amaranthus palmeri;Tweehuizige amarant;1
Alnus cordata;Hartbladige els;1
Yucca gloriosa;;1
Alisma lanceolatum;Slanke waterweegbree;1
Veronica spicata;Aarereprijs;1
Viburnum lantana;Wollige sneeuwbal;1
Alchemilla xanthochlora;Geelgroene vrouwenmantel;1
Alchemilla glabra;Kale vrouwenmantel;1
Vicia lutea;Gele wikke;1
Agrostemma githago;Bolderik;1
Jacobaea aquatica;Waterkruiskruid;1
Jacobaea erucifolia;Viltig kruiskruid;1
Jacobaea maritima;Zilverkruiskruid;1
Isatis tinctoria;Wede;1
Ipomoea hederacea;Klimopwinde;1
Juglans nigra;Zwarte walnoot;1
Illecebrum verticillatum;Grondster;1
Iberis umbellata;Schermscheefbloem;1
Hypericum androsaemum;Mansbloed;1
